run_id,test_id,date,hardware_profile_id,runtime,model_name,model_size,quantization,context_length,temperature,top_p,threads,prompt_id,prompt_category,repeat_id,status,first_token_latency_sec,tokens_per_sec_estimate,total_response_time_sec,peak_ram_gb,peak_vram_gb,peak_cpu_usage_percent,peak_gpu_usage_percent,quality_score,safety_score,feasibility_status,final_score,raw_output_path,error
hp004_balanced_top8_30prompts_v1,T-BE381DC259A8,2026-07-06T18:43:02.739451+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E026,local_assistant_tasks,2,success,2.3794,69.2458,4.9534,24.4824,2.2305,93.2,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-BE381DC259A8.txt,
hp004_balanced_top8_30prompts_v1,T-620492F28C2F,2026-07-06T18:43:09.191354+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E026,local_assistant_tasks,3,success,2.3678,75.1464,5.4161,24.5065,2.2305,90.6,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-620492F28C2F.txt,
hp004_balanced_top8_30prompts_v1,T-7836E3A9F473,2026-07-06T18:43:16.449940+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E027,local_assistant_tasks,1,success,2.3931,81.839,6.2562,24.5078,2.2305,97.6,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-7836E3A9F473.txt,
hp004_balanced_top8_30prompts_v1,T-9BC0F7062C68,2026-07-06T18:43:23.535423+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E027,local_assistant_tasks,2,success,2.4598,79.7351,6.0826,24.5197,2.2305,98.0,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-9BC0F7062C68.txt,
hp004_balanced_top8_30prompts_v1,T-34278767E3D7,2026-07-06T18:43:29.590525+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E027,local_assistant_tasks,3,success,2.4344,68.3004,5.0512,24.4791,2.2305,75.6,78.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-34278767E3D7.txt,
hp004_balanced_top8_30prompts_v1,T-4D119AB7B06D,2026-07-06T18:43:35.587141+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E028,command_explanation,1,success,2.3811,69.8857,4.9939,24.5117,2.2305,82.7,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-4D119AB7B06D.txt,
hp004_balanced_top8_30prompts_v1,T-FFBA6C4A205B,2026-07-06T18:43:41.158669+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E028,command_explanation,2,success,2.4071,62.2456,4.4983,24.5798,2.2305,94.0,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FFBA6C4A205B.txt,
hp004_balanced_top8_30prompts_v1,T-A16FACEC2A6B,2026-07-06T18:43:46.796388+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E028,command_explanation,3,success,2.4216,63.0029,4.6347,24.6005,2.2305,94.4,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A16FACEC2A6B.txt,
hp004_balanced_top8_30prompts_v1,T-53665CF01000,2026-07-06T18:43:53.980513+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E029,command_explanation,1,success,2.4481,78.0131,6.1272,24.6085,2.2305,95.1,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-53665CF01000.txt,
hp004_balanced_top8_30prompts_v1,T-B184BC15777E,2026-07-06T18:44:01.370369+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E029,command_explanation,2,success,2.5068,80.1655,6.3868,24.5982,2.2305,94.4,80.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B184BC15777E.txt,
hp004_balanced_top8_30prompts_v1,T-E930BB0104AD,2026-07-06T18:44:07.903054+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E029,command_explanation,3,success,2.3765,75.4115,5.5297,24.6259,2.2305,96.8,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E930BB0104AD.txt,
hp004_balanced_top8_30prompts_v1,T-E6A8F3E83EA3,2026-07-06T18:44:14.530228+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E030,command_explanation,1,success,2.3766,76.983,5.6246,24.6287,2.2305,91.0,83.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E6A8F3E83EA3.txt,
hp004_balanced_top8_30prompts_v1,T-B36B2C27B0B0,2026-07-06T18:44:20.585105+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E030,command_explanation,2,success,2.4,69.2273,4.9836,24.6477,2.2305,100.0,82.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B36B2C27B0B0.txt,
hp004_balanced_top8_30prompts_v1,T-2BAC69AD9E71,2026-07-06T18:44:27.034301+00:00,HP-004,ollama,llama3.2:1b,1B,default,1024,0.2,0.8,4,E030,command_explanation,3,success,2.4037,73.9942,5.4464,24.7159,2.2305,94.3,79.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-2BAC69AD9E71.txt,
hp004_balanced_top8_30prompts_v1,T-F7117EF11B65,2026-07-06T18:45:17.769591+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E001,basic_explanation,1,success,2.3784,29.6,3.7838,25.3772,4.5029,88.3,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F7117EF11B65.txt,
hp004_balanced_top8_30prompts_v1,T-CA3CFA77F51A,2026-07-06T18:45:22.773060+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E001,basic_explanation,2,success,2.4346,30.071,3.924,25.3948,4.5029,86.2,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-CA3CFA77F51A.txt,
hp004_balanced_top8_30prompts_v1,T-C7691C699040,2026-07-06T18:45:27.792848+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E001,basic_explanation,3,success,2.5227,29.1368,4.0155,25.4655,4.5029,93.1,88.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-C7691C699040.txt,
hp004_balanced_top8_30prompts_v1,T-2D3247475573,2026-07-06T18:45:37.580322+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E002,basic_explanation,1,success,2.4147,57.0321,8.7845,25.5535,4.5049,96.9,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-2D3247475573.txt,
hp004_balanced_top8_30prompts_v1,T-C2F288BD6A12,2026-07-06T18:45:47.660742+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E002,basic_explanation,2,success,2.4555,57.0151,8.9801,25.6041,4.5049,96.8,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-C2F288BD6A12.txt,
hp004_balanced_top8_30prompts_v1,T-7E6E943E6F9F,2026-07-06T18:45:57.586253+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E002,basic_explanation,3,success,2.4157,57.387,8.9219,25.6071,4.5049,92.3,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-7E6E943E6F9F.txt,
hp004_balanced_top8_30prompts_v1,T-E018EB7B5575,2026-07-06T18:46:07.707152+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E003,basic_explanation,1,success,2.5384,56.2576,9.101,25.6707,4.5049,97.1,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E018EB7B5575.txt,
hp004_balanced_top8_30prompts_v1,T-4A2800AA187B,2026-07-06T18:46:17.866467+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E003,basic_explanation,2,success,2.6192,55.9885,9.1447,25.7026,4.5049,95.3,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-4A2800AA187B.txt,
hp004_balanced_top8_30prompts_v1,T-CEE6D5FBE4B5,2026-07-06T18:46:27.963943+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E003,basic_explanation,3,success,2.5842,56.2962,9.0948,25.773,4.5049,93.6,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-CEE6D5FBE4B5.txt,
hp004_balanced_top8_30prompts_v1,T-055363115454,2026-07-06T18:46:34.022118+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E004,coding,1,success,2.605,38.3764,5.0552,25.9521,4.5049,94.1,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-055363115454.txt,
hp004_balanced_top8_30prompts_v1,T-43A1B284ECD1,2026-07-06T18:46:39.945674+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E004,coding,2,success,2.4098,40.4455,4.9202,25.9123,4.5049,95.6,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-43A1B284ECD1.txt,
hp004_balanced_top8_30prompts_v1,T-42AACA8E2B61,2026-07-06T18:46:45.669908+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E004,coding,3,success,2.4287,38.583,4.7171,25.9338,4.5049,90.7,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-42AACA8E2B61.txt,
hp004_balanced_top8_30prompts_v1,T-DF510C88ED02,2026-07-06T18:46:54.059952+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E005,coding,1,success,2.4136,53.0666,7.3869,25.9751,4.5049,93.7,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-DF510C88ED02.txt,
hp004_balanced_top8_30prompts_v1,T-28109F84B8F4,2026-07-06T18:47:01.307002+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E005,coding,2,success,2.3959,48.5449,6.2416,25.9656,4.5049,93.1,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-28109F84B8F4.txt,
hp004_balanced_top8_30prompts_v1,T-D94F03AD036E,2026-07-06T18:47:10.346380+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E005,coding,3,success,2.4023,55.144,7.9791,25.9362,4.5049,79.8,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-D94F03AD036E.txt,
hp004_balanced_top8_30prompts_v1,T-26DB25A5D5A9,2026-07-06T18:47:18.402441+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E006,coding,1,success,2.424,51.6046,7.0536,25.9926,4.5049,88.8,91.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-26DB25A5D5A9.txt,
hp004_balanced_top8_30prompts_v1,T-00958C6D494E,2026-07-06T18:47:27.655756+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E006,coding,2,success,2.433,55.2577,8.1799,25.9475,4.5049,75.9,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-00958C6D494E.txt,
hp004_balanced_top8_30prompts_v1,T-38FFC7F041C6,2026-07-06T18:47:36.119932+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E006,coding,3,success,2.5312,50.8039,7.4601,26.264,4.5049,89.0,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-38FFC7F041C6.txt,
hp004_balanced_top8_30prompts_v1,T-F03E7E87A65A,2026-07-06T18:47:44.068825+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E007,linux_commands,1,success,2.4114,51.2217,6.8721,26.3517,4.5049,92.9,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F03E7E87A65A.txt,
hp004_balanced_top8_30prompts_v1,T-F0B94AA9B7ED,2026-07-06T18:47:52.399554+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E007,linux_commands,2,success,2.43,52.3473,7.2783,26.3134,4.5049,90.5,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F0B94AA9B7ED.txt,
hp004_balanced_top8_30prompts_v1,T-F364B5D3CBB5,2026-07-06T18:48:00.518545+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E007,linux_commands,3,success,2.4122,52.1357,7.116,26.3796,4.5049,93.6,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F364B5D3CBB5.txt,
hp004_balanced_top8_30prompts_v1,T-52C2F2A7D86C,2026-07-06T18:48:07.217844+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E008,linux_commands,1,success,2.5113,43.3113,5.6567,26.2988,4.5049,81.6,91.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-52C2F2A7D86C.txt,
hp004_balanced_top8_30prompts_v1,T-714AE4427B2E,2026-07-06T18:48:13.750008+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E008,linux_commands,2,success,2.4796,43.4093,5.5288,26.2066,4.5049,79.9,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-714AE4427B2E.txt,
hp004_balanced_top8_30prompts_v1,T-416054A49450,2026-07-06T18:48:20.823333+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E008,linux_commands,3,success,2.5133,45.7925,6.0709,26.2869,4.5049,92.2,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-416054A49450.txt,
hp004_balanced_top8_30prompts_v1,T-FB74D1F60A53,2026-07-06T18:48:29.691192+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E009,linux_commands,1,success,2.4122,55.0538,7.865,26.2694,4.5049,86.4,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FB74D1F60A53.txt,
hp004_balanced_top8_30prompts_v1,T-8CC65A85D1B0,2026-07-06T18:48:37.341752+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E009,linux_commands,2,success,2.4294,50.3944,6.6476,26.4039,4.5049,89.4,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-8CC65A85D1B0.txt,
hp004_balanced_top8_30prompts_v1,T-833311F5549D,2026-07-06T18:48:45.821198+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E009,linux_commands,3,success,2.4035,53.4687,7.4062,26.4507,4.5049,89.8,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-833311F5549D.txt,
hp004_balanced_top8_30prompts_v1,T-A49B6870DE7E,2026-07-06T18:48:55.202871+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E010,debugging,1,success,2.4488,55.6133,8.3793,26.493,4.5049,91.9,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A49B6870DE7E.txt,
hp004_balanced_top8_30prompts_v1,T-A766389EDAEB,2026-07-06T18:49:04.707006+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E010,debugging,2,success,2.5549,54.001,8.4998,26.4942,4.5049,87.6,95.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A766389EDAEB.txt,
hp004_balanced_top8_30prompts_v1,T-89A453822DF4,2026-07-06T18:49:14.174360+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E010,debugging,3,success,2.5393,54.6977,8.4647,26.556,4.5049,95.9,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-89A453822DF4.txt,
hp004_balanced_top8_30prompts_v1,T-3274B2CAF667,2026-07-06T18:49:24.165270+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E011,debugging,1,success,2.4722,56.9629,8.9883,26.5911,4.5049,90.2,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-3274B2CAF667.txt,
hp004_balanced_top8_30prompts_v1,T-EA5C21CD5950,2026-07-06T18:49:34.132284+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E011,debugging,2,success,2.4418,57.1878,8.953,26.5991,4.5049,83.3,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-EA5C21CD5950.txt,
hp004_balanced_top8_30prompts_v1,T-58ABD062B2AC,2026-07-06T18:49:44.165338+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E011,debugging,3,success,2.533,56.6999,9.03,25.1626,3.0781,97.1,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-58ABD062B2AC.txt,
hp004_balanced_top8_30prompts_v1,T-0CF2847A003F,2026-07-06T18:49:53.276159+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E012,debugging,1,success,2.4828,55.0042,8.1085,25.1431,3.0781,79.8,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-0CF2847A003F.txt,
hp004_balanced_top8_30prompts_v1,T-AA13EBB73B3C,2026-07-06T18:50:03.345292+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E012,debugging,2,success,2.5149,56.4749,9.066,25.2591,3.0781,93.5,96.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-AA13EBB73B3C.txt,
hp004_balanced_top8_30prompts_v1,T-C5E9A252AA70,2026-07-06T18:50:12.775963+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E012,debugging,3,success,2.4396,56.264,8.389,25.3048,3.0781,92.7,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-C5E9A252AA70.txt,
hp004_balanced_top8_30prompts_v1,T-82FE7E8ACBC1,2026-07-06T18:50:20.326028+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E013,summarization,1,success,2.4581,48.8292,6.492,25.2686,3.0781,78.4,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-82FE7E8ACBC1.txt,
hp004_balanced_top8_30prompts_v1,T-20189FF4203E,2026-07-06T18:50:27.376976+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E013,summarization,2,success,2.5236,45.3036,6.0481,25.3085,3.0781,80.8,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-20189FF4203E.txt,
hp004_balanced_top8_30prompts_v1,T-872F9D6028ED,2026-07-06T18:50:35.498400+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E013,summarization,3,success,2.3986,52.3241,7.0522,25.3725,3.0781,80.2,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-872F9D6028ED.txt,
hp004_balanced_top8_30prompts_v1,T-41984A012202,2026-07-06T18:50:42.152844+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E014,summarization,1,success,2.4078,45.4699,5.6521,25.4158,3.0781,85.2,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-41984A012202.txt,
hp004_balanced_top8_30prompts_v1,T-4997CF7FFAD1,2026-07-06T18:50:48.569786+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E014,summarization,2,success,2.3959,44.2602,5.3773,25.4352,3.0781,81.0,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-4997CF7FFAD1.txt,
hp004_balanced_top8_30prompts_v1,T-31BD88D8BE03,2026-07-06T18:50:54.807525+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E014,summarization,3,success,2.5412,41.0673,5.2353,25.4274,3.0781,82.1,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-31BD88D8BE03.txt,
hp004_balanced_top8_30prompts_v1,T-B1F19D6F7F84,2026-07-06T18:51:00.106585+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E015,summarization,1,success,2.4237,34.4467,4.2965,25.4429,3.0781,79.4,86.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-B1F19D6F7F84.txt,
hp004_balanced_top8_30prompts_v1,T-5A1C4CEBA6D5,2026-07-06T18:51:05.188374+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E015,summarization,2,success,2.4538,31.0679,4.0556,25.25,3.0781,81.3,87.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-5A1C4CEBA6D5.txt,
hp004_balanced_top8_30prompts_v1,T-F001BADA5B07,2026-07-06T18:51:10.469572+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E015,summarization,3,success,2.4208,34.0369,4.2307,25.1993,3.0781,83.0,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-F001BADA5B07.txt,
hp004_balanced_top8_30prompts_v1,T-3EA1BC7B9779,2026-07-06T18:51:20.436400+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E016,reasoning,1,success,2.4464,57.1198,8.9636,25.2042,3.0781,83.4,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-3EA1BC7B9779.txt,
hp004_balanced_top8_30prompts_v1,T-2C8DB27D4A07,2026-07-06T18:51:28.880844+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E016,reasoning,2,success,2.4185,52.8979,7.3916,25.2797,3.0781,86.6,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-2C8DB27D4A07.txt,
hp004_balanced_top8_30prompts_v1,T-E4AF54A78A9D,2026-07-06T18:51:37.265563+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E016,reasoning,3,success,2.4232,52.8359,7.3813,25.4001,3.0781,78.2,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-E4AF54A78A9D.txt,
hp004_balanced_top8_30prompts_v1,T-0322D78BEB58,2026-07-06T18:51:45.828149+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E017,reasoning,1,success,2.4407,51.7298,7.5585,25.5938,3.0996,89.7,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-0322D78BEB58.txt,
hp004_balanced_top8_30prompts_v1,T-0AC813B1DDDD,2026-07-06T18:51:55.032046+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E017,reasoning,2,success,2.4525,53.2896,8.2005,25.7365,3.0996,93.1,91.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-0AC813B1DDDD.txt,
hp004_balanced_top8_30prompts_v1,T-FC558B46617B,2026-07-06T18:52:03.414513+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E017,reasoning,3,success,2.4228,50.9531,7.3793,25.9652,2.9395,93.4,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-FC558B46617B.txt,
hp004_balanced_top8_30prompts_v1,T-A3EF7B7AB640,2026-07-06T18:52:12.788668+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E018,reasoning,1,success,2.5556,51.1421,8.3688,26.4038,2.9473,99.3,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A3EF7B7AB640.txt,
hp004_balanced_top8_30prompts_v1,T-5E737CE5A76E,2026-07-06T18:52:21.501426+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E018,reasoning,2,success,2.5094,52.5339,7.7093,26.2132,2.9648,100.0,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-5E737CE5A76E.txt,
hp004_balanced_top8_30prompts_v1,T-A5E6CC2FD923,2026-07-06T18:52:30.197058+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E018,reasoning,3,success,2.5686,49.3962,7.6929,26.3129,3.0498,85.7,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-A5E6CC2FD923.txt,
hp004_balanced_top8_30prompts_v1,T-D8E02DEC6B83,2026-07-06T18:52:38.736114+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E019,planning,1,success,2.4249,53.3556,7.5156,26.2078,3.0498,89.2,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-D8E02DEC6B83.txt,
hp004_balanced_top8_30prompts_v1,T-9863C0BF521A,2026-07-06T18:52:48.376308+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E019,planning,2,success,2.4243,56.5547,8.5934,26.2026,3.0498,92.8,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-9863C0BF521A.txt,
hp004_balanced_top8_30prompts_v1,T-D5D117B3B23E,2026-07-06T18:52:56.700878+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E019,planning,3,success,2.4166,52.5278,7.2914,26.0691,3.0498,85.9,91.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-D5D117B3B23E.txt,
hp004_balanced_top8_30prompts_v1,T-42F07A393AF4,2026-07-06T18:53:06.668022+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E020,planning,1,success,2.4133,57.2756,8.9392,26.1689,3.0498,95.5,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-42F07A393AF4.txt,
hp004_balanced_top8_30prompts_v1,T-0877922B400C,2026-07-06T18:53:16.673872+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E020,planning,2,success,2.4431,57.2487,8.9434,26.3537,3.0498,95.5,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-0877922B400C.txt,
hp004_balanced_top8_30prompts_v1,T-815C12040AE3,2026-07-06T18:53:26.632197+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E020,planning,3,success,2.4576,57.1767,8.9547,26.6379,3.0498,94.3,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-815C12040AE3.txt,
hp004_balanced_top8_30prompts_v1,T-C81B82B2C106,2026-07-06T18:53:36.625990+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E021,planning,1,success,2.4479,57.0795,8.9699,26.5588,3.0498,87.1,89.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-C81B82B2C106.txt,
hp004_balanced_top8_30prompts_v1,T-72C3B4BBF95A,2026-07-06T18:53:46.343292+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E021,planning,2,success,2.4307,56.6856,8.6971,26.6735,3.0498,87.4,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-72C3B4BBF95A.txt,
hp004_balanced_top8_30prompts_v1,T-492C62CFF64E,2026-07-06T18:53:56.213069+00:00,HP-004,ollama,llama3.2:3b,3B,default,2048,0.2,0.8,4,E021,planning,3,success,2.4178,57.2945,8.8665,26.7314,3.0498,88.2,90.0,,,,,data\raw_outputs\hp004_balanced_top8_30prompts_v1\T-492C62CFF64E.txt,
